,0,1,2,3,4,5,6,7
7,108,长安欧尚A600EV,470,长安汽车,14.98,14.98,https://www.16888.com/128682/options/,202206
8,109,富康ES600,467,东风新能源,15.38,16.38,https://www.16888.com/129518/options/,202206
9,110,MG MULAN,451,上汽名爵,12.98,18.68,https://www.16888.com/129582/options/,202206
10,111,皓影新能源,437,广汽本田,27.38,29.98,https://www.16888.com/129119/options/,202206
11,112,奔驰EQC,406,北京奔驰,49.19,57.98,https://www.16888.com/128206/options/,202206
12,113,Aion LX,403,广汽埃安,28.66,46.96,https://www.16888.com/128584/options/,202206
13,114,红旗E-HS9,398,一汽红旗,50.98,77.98,https://www.16888.com/128953/options/,202206
14,115,易至EV3,357,江铃集团新能源,6.88,7.38,https://www.16888.com/128413/options/,202206
15,116,小虎FEV,354,小虎汽车,4.09,5.59,https://www.16888.com/129368/options/,202206
16,117,奥迪Q2L e-tron,315,一汽-大众奥迪,24.38,24.38,https://www.16888.com/128744/options/,202206
17,118,爱驰U5,305,爱驰汽车,16.69,24.99,https://www.16888.com/128285/options/,202206
18,119,羿,253,江铃集团新能源,13.98,19.98,https://www.16888.com/129310/options/,202206
19,120,e爱丽舍,247,东风新能源,12.98,13.98,https://www.16888.com/129102/options/,202206
20,121,炫界Pro EV,235,凯翼汽车,13.19,15.19,https://www.16888.com/129306/options/,202206
21,122,威兰达新能源,232,广汽丰田,25.88,29.98,https://www.16888.com/129078/options/,202206
22,123,朋克美美,211,御捷新能源,3.48,3.98,https://www.16888.com/129108/options/,202206
23,124,广汽本田VE-1,210,广汽本田,15.98,18.68,https://www.16888.com/128273/options/,202206
24,125,奕泽E进擎,204,一汽丰田,22.58,25.38,https://www.16888.com/128757/options/,202206
25,126,玛奇朵DHT-PHEV,161,长城汽车,17.88,18.98,https://www.16888.com/129346/options/,202206
26,127,嘉际新能源,158,吉利新能源,14.58,16.88,https://www.16888.com/128402/options/,202206
27,128,玛奇朵DHT,151,长城汽车,15.58,16.98,https://www.16888.com/129105/options/,202206
28,129,博瑞新能源,148,吉利新能源,15.58,20.98,https://www.16888.com/128080/options/,202206
29,130,微蓝7,145,上汽通用别克,19.78,21.78,https://www.16888.com/128811/options/,202206
30,131,奥迪Q5 e-tron,125,上汽奥迪,39.55,51.00,https://www.16888.com/129404/options/,202206
31,132,梦想家,125,岚图汽车,36.99,68.99,https://www.16888.com/129359/options/,202206
32,133,沃尔沃XC60新能源,124,沃尔沃亚太,52.79,60.39,https://www.16888.com/128331/options/,202206
33,134,上汽大通MAXUS EUNIQ 6,119,上汽大通,15.98,20.28,https://www.16888.com/129183/options/,202206
34,135,冒险家新能源,116,长安林肯,30.98,34.58,https://www.16888.com/129249/options/,202206
35,136,华晨新日i03A,112,华晨新日,8.58,12.50,https://www.16888.com/129214/options/,202206
36,137,上汽大通MAXUS MIFA 9,111,上汽大通,26.99,41.99,https://www.16888.com/129598/options/,202206
37,138,沃尔沃XC40新能源,110,沃尔沃亚太,25.70,31.50,https://www.16888.com/129016/options/,202206
38,139,绎乐,100,广汽本田新能源,16.78,18.98,https://www.16888.com/129097/options/,202206
39,140,奥迪A6L新能源,93,一汽-大众奥迪,50.80,50.80,https://www.16888.com/128135/options/,202206
40,141,起亚K3新能源,92,起亚,16.68,20.68,https://www.16888.com/128597/options/,202206
41,142,优优EV,88,开瑞汽车,12.68,13.08,https://www.16888.com/128347/options/,202206
42,143,奥迪e-tron,83,一汽-大众奥迪,54.68,64.88,https://www.16888.com/128897/options/,202206
43,144,沃尔沃S90新能源,83,沃尔沃亚太,49.99,61.39,https://www.16888.com/128328/options/,202206
44,145,雷凌双擎E+,83,广汽丰田,20.38,21.88,https://www.16888.com/128401/options/,202206
45,146,名爵6新能源,75,上汽名爵,14.58,19.98,https://www.16888.com/128014/options/,202206
46,147,揽胜极光新能源,74,奇瑞捷豹路虎,41.58,44.58,https://www.16888.com/129315/options/,202206
47,148,广汽丰田iA5,72,广汽丰田新能源,15.98,19.28,https://www.16888.com/128629/options/,202206
48,149,领克05新能源,68,领克,22.77,22.77,https://www.16888.com/129182/options/,202206
49,150,沃尔沃S60新能源,68,沃尔沃亚太,39.99,46.19,https://www.16888.com/128327/options/,202206
0,151,比亚迪e6,57,比亚迪,0.00,0.00,https://www.16888.com/57330/options/,202206
1,152,发现运动版新能源,57,奇瑞捷豹路虎,40.98,42.28,https://www.16888.com/129023/options/,202206
2,153,阿图柯AIRTREK,54,广汽三菱,19.98,22.98,https://www.16888.com/129360/options/,202206
3,154,斯派卡新能源,52,野马汽车,14.99,16.99,https://www.16888.com/128890/options/,202206
4,155,菱智M5EV,44,东风风行,14.99,17.39,https://www.16888.com/128231/options/,202206
5,156,瑞风E3,37,江汽集团,18.98,20.88,https://www.16888.com/129581/options/,202206
6,157,赛力斯SF5,35,金康赛力斯,21.68,24.68,https://www.16888.com/128432/options/,202206
7,158,远志M1,30,大运汽车,16.68,32.88,https://www.16888.com/129042/options/,202206
8,159,马自达CX-30 EV,27,长安马自达,15.98,20.18,https://www.16888.com/129316/options/,202206
9,160,名图新能源,19,北京现代,17.88,20.38,https://www.16888.com/129043/options/,202206
10,161,国机智骏GC1,14,国机智骏,7.38,8.38,https://www.16888.com/128702/options/,202206
11,162,标致508L新能源,13,东风标致,21.57,22.77,https://www.16888.com/128833/options/,202206
12,163,锐际新能源,12,长安福特,20.80,20.80,https://www.16888.com/129204/options/,202206
13,164,捷途X70S EV,11,奇瑞汽车,14.98,16.98,https://www.16888.com/128627/options/,202206
14,165,LYRIQ锐歌,8,通用凯迪拉克,43.97,47.97,https://www.16888.com/129523/options/,202206
15,166,合创007,7,合创汽车,25.98,27.98,https://www.16888.com/128795/options/,202206
16,167,标致4008新能源,6,东风标致,24.97,25.97,https://www.16888.com/128956/options/,202206
17,168,荣威iMAX8 EV,6,上汽集团,25.98,35.98,https://www.16888.com/129461/options/,202206
18,169,宝马X1新能源,3,华晨宝马,0.00,0.00,https://www.16888.com/127821/options/,202206
19,170,DS 9新能源,2,DS汽车,32.99,39.99,https://www.16888.com/128832/options/,202206
20,171,天逸 C5 AIRCROSS新能源,1,东风雪铁龙,23.17,26.47,https://www.16888.com/128913/options/,202206
21,172,大蚂蚁,1,奇瑞新能源,15.66,17.99,https://www.16888.com/128965/options/,202206
0,1,宏光MINIEV,56605,上汽通用五菱,3.28,9.99,https://www.16888.com/128864/options/,202207
1,2,宋PLUS新能源,38697,比亚迪,15.48,21.88,https://www.16888.com/128912/options/,202207
2,3,秦PLUS,30093,比亚迪,11.38,17.88,https://www.16888.com/129054/options/,202207
3,4,汉,25849,比亚迪,21.78,33.18,https://www.16888.com/128787/options/,202207
4,5,海豚,21005,比亚迪,11.68,13.68,https://www.16888.com/129217/options/,202207
5,6,元PLUS,19719,比亚迪,13.98,16.78,https://www.16888.com/129234/options/,202207
6,7,Model Y,15745,特斯拉中国,25.99,35.99,https://www.16888.com/129112/options/,202207
7,8,AION Y,12530,广汽埃安,13.76,20.26,https://www.16888.com/129064/options/,202207
8,9,Model 3,12472,特斯拉中国,22.99,32.99,https://www.16888.com/128722/options/,202207
9,10,唐新能源,11788,比亚迪,20.98,34.28,https://www.16888.com/126549/options/,202207
10,11,小蚂蚁,11489,奇瑞新能源,7.39,9.40,https://www.16888.com/127686/options/,202207
11,12,理想ONE,10422,理想,33.80,33.80,https://www.16888.com/128436/options/,202207
12,13,QQ冰淇淋,9391,奇瑞新能源,3.99,5.75,https://www.16888.com/129245/options/,202207
13,14,哪吒V,8967,合众汽车,7.99,12.38,https://www.16888.com/129002/options/,202207
14,15,东风EV新能源EX1,8678,东风汽车,5.57,6.27,https://www.16888.com/129106/options/,202207
15,16,东风风神E70,7556,东风乘用车,14.28,15.38,https://www.16888.com/127868/options/,202207
16,17,驱逐舰05,7548,比亚迪,12.18,15.78,https://www.16888.com/129403/options/,202207
17,18,长安Lumin,7412,长安汽车,4.89,6.39,https://www.16888.com/129444/options/,202207
18,19,欧拉好猫,7313,长城新能源,12.99,17.10,https://www.16888.com/128954/options/,202207
19,20,零跑C11,6582,零跑汽车,17.98,23.98,https://www.16888.com/129063/options/,202207
20,21,小鹏P7,6397,小鹏汽车,23.99,28.59,https://www.16888.com/128729/options/,202207
21,22,ID.4 CROZZ,6270,一汽-大众,18.73,28.73,https://www.16888.com/129061/options/,202207
22,23,问界M5,6128,金康赛力斯,25.98,33.18,https://www.16888.com/129407/options/,202207
23,24,赛那SIENNA,6109,广汽丰田,30.98,40.58,https://www.16888.com/129209/options/,202207
24,25,帝豪L 雷神Hi·P,5586,吉利汽车,12.98,16.88,https://www.16888.com/129443/options/,202207
25,26,零跑T03,5462,零跑汽车,7.39,8.99,https://www.16888.com/128803/options/,202207
26,27,几何A,5286,几何汽车,12.68,20.78,https://www.16888.com/128369/options/,202207
27,28,皇冠陆放,5206,一汽丰田,27.58,35.28,https://www.16888.com/129188/options/,202207
28,29,几何E,5171,几何汽车,8.68,13.18,https://www.16888.com/129442/options/,202207
29,30,ID.4 X,5144,上汽大众,18.93,28.63,https://www.16888.com/129086/options/,202207
30,31,哪吒U,5070,合众汽车,12.38,18.58,https://www.16888.com/128441/options/,202207
31,32,AION V,5028,广汽埃安,18.76,26.98,https://www.16888.com/128866/options/,202207
32,33,极氪001,5022,极氪,29.90,40.30,https://www.16888.com/129130/options/,202207
33,34,蔚来ES6,4836,蔚来,36.80,55.40,https://www.16888.com/127934/options/,202207
34,35,大众ID.3,4611,上汽大众,14.99,18.53,https://www.16888.com/129301/options/,202207
35,36,启辰D60EV,4507,东风启辰,12.98,17.88,https://www.16888.com/128626/options/,202207
36,37,秦新能源,4021,比亚迪,12.99,17.48,https://www.16888.com/128198/options/,202207
37,38,骏行,3885,国金汽车,15.98,15.98,https://www.16888.com/129618/options/,202207
38,39,花仙子,3812,江汽集团,6.69,9.09,https://www.16888.com/129066/options/,202207
39,40,名爵HS新能源,3797,上汽名爵,18.98,21.98,https://www.16888.com/128654/options/,202207
40,41,小鹏P5,3608,小鹏汽车,17.79,24.99,https://www.16888.com/129134/options/,202207
41,42,飞凡MARVEL R,3187,上汽集团,21.98,25.98,https://www.16888.com/129342/options/,202207
42,43,宝马iX3,3141,华晨宝马,39.99,43.99,https://www.16888.com/128978/options/,202207
43,44,威马E.5,3141,威马汽车,16.01,19.01,https://www.16888.com/129270/options/,202207
44,45,荣威Ei5,3000,上汽集团,13.98,15.38,https://www.16888.com/127904/options/,202207
45,46,ID.6 CROZZ,2940,一汽-大众,23.98,33.69,https://www.16888.com/129172/options/,202207
46,47,奔驰E级新能源,2756,北京奔驰,52.03,52.23,https://www.16888.com/128751/options/,202207
47,48,北京EU5,2587,BEIJING汽车,12.99,17.19,https://www.16888.com/128299/options/,202207
48,49,蔚来ET7,2473,蔚来,44.80,52.60,https://www.16888.com/129084/options/,202207
49,50,迈腾GTE插电混动,2455,一汽-大众,23.79,25.29,https://www.16888.com/128747/options/,202207
0,51,元pro,2453,比亚迪,9.88,11.88,https://www.16888.com/129110/options/,202207
1,52,长安UNI-K新能源,2393,长安汽车,17.69,19.29,https://www.16888.com/129266/options/,202207
2,53,逸动新能源,2354,长安汽车,14.99,15.99,https://www.16888.com/127732/options/,202207
3,54,红旗E-QM5,2303,一汽红旗,12.28,23.98,https://www.16888.com/129210/options/,202207
4,55,宝骏KiWi EV,2276,上汽通用五菱,7.78,11.38,https://www.16888.com/129169/options/,202207
5,56,风行S50EV,2253,东风风行,13.19,18.09,https://www.16888.com/127908/options/,202207
6,57,凌宝BOX,2234,吉麦新能源,4.18,6.88,https://www.16888.com/128895/options/,202207
7,58,雷丁芒果,2091,雷丁,2.98,7.39,https://www.16888.com/129156/options/,202207
8,59,帕萨特新能源,2048,上汽大众,23.32,24.22,https://www.16888.com/128252/options/,202207
9,60,枫叶80V,1969,睿蓝汽车,8.98,15.98,https://www.16888.com/128970/options/,202207
10,61,ID.6 X,1892,上汽大众,25.33,33.89,https://www.16888.com/129136/options/,202207
11,62,名爵6新能源,1765,上汽名爵,14.58,19.98,https://www.16888.com/128014/options/,202207
12,63,几何C,1757,几何汽车,12.98,20.78,https://www.16888.com/128814/options/,202207
13,64,奔腾NAT,1709,一汽奔腾,14.58,16.48,https://www.16888.com/129174/options/,202207
14,65,枫叶60s,1544,睿蓝汽车,7.98,14.98,https://www.16888.com/129401/options/,202207
15,66,领克06新能源,1540,领克,15.78,17.28,https://www.16888.com/128867/options/,202207
16,67,小鹏G3,1519,小鹏汽车,16.89,20.19,https://www.16888.com/127961/options/,202207
17,68,欧拉芭蕾猫,1516,长城新能源,19.30,22.30,https://www.16888.com/129361/options/,202207
18,69,悦虎,1476,大运汽车,7.18,8.28,https://www.16888.com/128810/options/,202207
19,70,领克09新能源,1471,领克,31.99,37.49,https://www.16888.com/129302/options/,202207
20,71,帝豪新能源,1419,吉利新能源,13.58,16.18,https://www.16888.com/127691/options/,202207
21,72,蔚来ES8,1414,蔚来,49.60,65.60,https://www.16888.com/127767/options/,202207
22,73,宝马5系新能源,1338,华晨宝马,49.99,53.69,https://www.16888.com/127997/options/,202207
23,74,蔚来EC6,1328,蔚来,37.80,55.40,https://www.16888.com/128852/options/,202207
24,75,飞凡ER6,1313,上汽集团,15.58,20.08,https://www.16888.com/128922/options/,202207
25,76,宝马i3,1278,华晨宝马,34.99,34.99,https://www.16888.com/129433/options/,202207
26,77,风光MINIEV,1225,东风小康,3.26,5.91,https://www.16888.com/129376/options/,202207
27,78,创维EV6,1159,创维汽车,14.68,27.28,https://www.16888.com/129223/options/,202207
28,79,问界M7,1100,金康赛力斯,31.98,37.98,https://www.16888.com/129587/options/,202207
29,80,本田CR-V新能源,1049,东风本田,27.38,29.98,https://www.16888.com/129014/options/,202207
30,81,拿铁DHT-PHEV,1035,长城汽车,22.90,26.30,https://www.16888.com/129604/options/,202207
31,82,领克01新能源,1027,领克,19.97,22.78,https://www.16888.com/128145/options/,202207
32,83,极狐 阿尔法S(ARCFOX αS),1027,北汽新能源,22.38,42.99,https://www.16888.com/128999/options/,202207
33,84,摩卡DHT-PHEV,1025,长城汽车,29.50,31.50,https://www.16888.com/129220/options/,202207
34,85,思皓爱跑,1014,江汽集团,13.99,19.99,https://www.16888.com/129613/options/,202207
35,86,天际ME5,1010,天际汽车,13.88,16.99,https://www.16888.com/129194/options/,202207
36,87,岚图FREE,1001,岚图汽车,31.36,40.99,https://www.16888.com/129117/options/,202207
37,88,威马W6,963,威马汽车,16.98,23.98,https://www.16888.com/129139/options/,202207
38,89,东风本田M-NV,945,东风本田,14.98,15.98,https://www.16888.com/129049/options/,202207
39,90,荣威i6 MAX新能源,861,上汽集团,13.68,18.88,https://www.16888.com/129168/options/,202207
40,91,爱驰U5,808,爱驰汽车,16.69,24.99,https://www.16888.com/128285/options/,202207
41,92,梦想家,792,岚图汽车,36.99,68.99,https://www.16888.com/129359/options/,202207
42,93,凌宝uni,754,吉麦新能源,3.88,4.78,https://www.16888.com/129441/options/,202207
43,94,畅巡,715,上汽通用雪佛兰,15.99,17.99,https://www.16888.com/128721/options/,202207
44,95,皓影新能源,709,广汽本田,27.38,29.98,https://www.16888.com/129119/options/,202207
45,96,富康ES600,680,东风新能源,15.38,16.38,https://www.16888.com/129518/options/,202207
46,97,YOUNG光小新,623,电动屋,6.48,9.48,https://www.16888.com/129262/options/,202207
47,98,Aion LX,611,广汽埃安,28.66,46.96,https://www.16888.com/128584/options/,202207
48,99,途观L新能源,608,上汽大众,26.11,27.21,https://www.16888.com/128249/options/,202207
49,100,小虎FEV,603,小虎汽车,4.09,5.59,https://www.16888.com/129368/options/,202207
0,101,华晨新日i03,584,华晨新日,4.39,7.58,https://www.16888.com/129215/options/,202207
1,102,探岳GTE插电混动,577,一汽-大众,24.29,25.29,https://www.16888.com/129055/options/,202207
2,103,Mustang Mach-E,520,福特电动车,26.50,37.99,https://www.16888.com/128971/options/,202207
3,104,红旗E-HS9,488,一汽红旗,50.98,77.98,https://www.16888.com/128953/options/,202207
4,105,比亚迪e2,479,比亚迪,9.58,14.58,https://www.16888.com/128578/options/,202207
5,106,奥迪A6L新能源,467,一汽-大众奥迪,50.80,50.80,https://www.16888.com/128135/options/,202207
6,107,威马EX5,462,威马汽车,16.08,17.98,https://www.16888.com/128029/options/,202207
7,108,合创Z03,444,合创汽车,13.28,17.88,https://www.16888.com/129294/options/,202207
8,109,宋MAX新能源,435,比亚迪,14.78,17.48,https://www.16888.com/128417/options/,202207
9,110,RAV4荣放双擎E+,428,一汽丰田,24.88,29.68,https://www.16888.com/129161/options/,202207
10,111,上汽大通MAXUS EUNIQ 5,420,上汽大通,16.58,21.28,https://www.16888.com/128501/options/,202207
11,112,拿铁DHT,419,长城汽车,16.98,18.98,https://www.16888.com/129157/options/,202207
12,113,奔驰EQA,401,北京奔驰,32.18,36.58,https://www.16888.com/128737/options/,202207
13,114,奔驰EQC,400,北京奔驰,49.19,57.98,https://www.16888.com/128206/options/,202207
14,115,奔驰EQB,381,北京奔驰,35.18,43.78,https://www.16888.com/128640/options/,202207
15,116,本田e:NS1,374,东风本田,17.50,21.80,https://www.16888.com/129457/options/,202207
16,117,威兰达新能源,342,广汽丰田,25.88,29.98,https://www.16888.com/129078/options/,202207
17,118,奥迪Q2L e-tron,340,一汽-大众奥迪,24.38,24.38,https://www.16888.com/128744/options/,202207
18,119,奥迪Q5 e-tron,261,上汽奥迪,39.55,51.00,https://www.16888.com/129404/options/,202207
19,120,沃尔沃XC40新能源,254,沃尔沃亚太,25.70,31.50,https://www.16888.com/129016/options/,202207
